trailId,chilangoId,from,to,headSign,routeName,recordDate,recordTime,recordDuration,vehicleTipo,tarifMax,longKmvirtualRoute,edges
5813223748009984,83,EL ROSARIO (METRO),VILLA DE LAS FLORES,EL ROSARIO (METRO)-VILLA DE LAS FLORES,EL ROSARIO (METRO)-VILLA DE LAS FLORES,14-02-2016,06:30,44.0,AutobÃºs,14.0,26.198825307,false,->25216->435->437->22326->22357->30729->5490->11378->13087->20553->18702->11374->1464->11802->23928->24452->3693->22802->25077->24602->24245->19186->19950->19869->8216->11691->11689->11698->4215->1856->1845->1719->216->210->19->651->4500->19137->19135->4595->27097->27264->24871->29038->28844->28715->25091->16029->16987->26557->26470->12576->13052->11349->28260->2272->2251->26368->14205->3992->21114->21072->26644->17->7207->7785->7754->7758->7272->7039->6887->7628->22481->24879->17094->5376->24148->3794->7228->7730->7732->7764->7767->7768->7759->7783->7787->7779->7771->7197->7424->22309->8482->8514->8533->96->4599->4604->644->14420->17235->17211->23601->11334->10397->10425->29043->30245->12008->1553->3676->3667->3575->3566->2239->25806->1796->19746->4121->4097->13158->15407->27296->4309->16071->29125->24379->30503->27715->3562->18150->3380->3670->2293->6835->13333->20973->19681->6552->1608->1624->6563->29226->29320->29587->17182->5730->28692->11897->14393->14379->11889->11894->11893->9812->22017->9376->3671->14277->12226->7521->12234->12220->1339->3442->12583->3434->3329->30673->7401->17370->27159->23458->23454->21567->23496->16287->20485->30685->12647->12642->12655->8499->26788->27682->376
4689485711278080,499,TASQUEÃA (METRO),VALLE DE CHALCO,TASQUEÃA (METRO)-VALLE DE CHALCO,TASQUEÃA (METRO)-VALLE DE CHALCO,28-01-2016,19:57,48.0,AutobÃºs,6.0,11.6421849707,false,->22240->11566->9915->9272->15811->17475->20346->10795->16480->29892->20510->20454->22777->16913->17197->17049->17353->27891->3795->6274->23765->222->21547->10558->17896->21330->28277->28276->22544->30613->19618->16774->17353->27891->3795->6274->23765->222->21547->10558->17896->10733->22540->20840->27766->27743->8102->20635->20896->1416->2705->19818->12495->11663->3691->27072->9126->9320->9136->1834->2074->2084->1864->27081->27165->2345->1432->2044->10184->24656->7818->13399->19240->24625->1368->1363->21652->10235->7956->18119->15820->26275->23100->23114->23109->14200->14216->22830->28246->23447->5181->24821->27044->3782->27244->27670->19012->6091->25441->7717->577->20745->9215->6520->22868->30181->14627->25777->5222->12228->5358->10282->13170->26589->12765->10043->5222->12228->5358->10282->13170->26589->12765->10043->5222->12228->5358->25167->27728->9783->14607->418->22173->7258->9190->9191->23740->22215->11059->13326->7476->2156->22191->7271->7068->8610->8650->6858->6898->8604->11049->11092->11093->9148->7079->7065->8609->8638->10660->10661->8605->22160->19283->7736->26533->26512->19169->20310->7244->7222->29158->29159->7102->7114->28693->28694->7091->20320->14364->10509->11165->29189->29190->11155->28696->29149
5830752625229824,417,BOULEVARD PUERTO AÃREO (METRO),IXTAPALUCA,BOULEVARD PUERTO AÃREO (METRO)-IXTAPALUCA,BOULEVARD PUERTO AÃREO (METRO)-IXTAPALUCA,06-02-2016,20:11,55.0,Vagoneta/Combi,14.0,25.9897038271,false,->26106->13699->2715->22848->29616->12109->6451->15228->25604->23971->12877->29225->25234->25617->27951->23126->26467->26457->23144->22813->22817->17935->17938->22794->28134->28130->22834->1866->23746->5331->3785->28321->26549->28320->28350->28347->29888->26765->22268->2032->12475->12500->12480->12792->20949->500->13983->6880->26199->18796->2327->21086->9888->8869->11457->11454->11470->11464->28526->360->6607->380->21820->11253->27842->3606->3586->26890->26234->796->11684->21210->1835->22834->22450->9156->181->2939->19608->6142->24174->6679->9048->30863->26306->2977->14010->14016->29300->18593->2994->13256->13258->13295->9484->12201->16424->11171->3191->3146->3192->5074->12007->10624->19343->3035->3074->3065->6319->10946->12522->29894->2194->15925->19584->18852->16237->3785->28321->26549->28320->28350->28347->29888->26765->22268->2032->12475->21277->4503->8181->23734->27543->15686->15691->15682->79->10662->30755->11296->1264->493->1961->2270->23593->4263->1243->2540->1328->4592->21189->21178->21181->18504->19588->26122->10472->11152->10727->6965->2592->12976->26434->27760->27761->27754->3171->22670->22656->6846->12841->20706
5769442067742720,412,HUIPULCO,COLONIA HIDALGO,HUIPULCO-COLONIA HIDALGO,HUIPULCO-COLONIA HIDALGO,03-02-2016,20:50,66.0,AutobÃºs,6.0,11.0215494105,false,->22454->28775->10527->17122->5563->15027->20058->27916->26710->26208->26231->26227->14539->27666->3813->2537->23826->25605->25283->22796->10247->18436->3868->22853->16771->29749->6895->27905->20440->22187->28668->28671->15187->10787->10390->18994->18466->24727->6122->4594->23037->30835->30759->15968->2402->2445->16579->4835->11608->7741->7527->6212->2716->2712->19464->22020->28655->28646->23866->4536->18276->10676->2890->699->2897->27946->28809->26690->17574->635->625->27615->22846->6823->12954->29116->4908->757->6343->6335->8847->27672->27676->20683->1149->1160->3578->1369->13088->4750->20975->26650->26653->28371->26632->17449->19796->19775->19759->19763->19784->19777->19730->19756->19749->19721->4868->3993->6627->17460->17467->17441->17443->30647->18062->23529->24688->25456->3280->2260->3643->2361->2599->11545->11551->2177->27872->29139->12115->5845->2285->27356->31043->15901->25912->10682->4845->166
6107256110186496,102,SAN JUAN TICOMÃÂN,POTRERO (METRO),SAN JUAN TICOMÃÂN-POTRERO (METRO),SAN JUAN TICOMÃÂN-POTRERO (METRO),12-02-2016,21:34,45.0,AutobÃºs,2.0,6.25814621812,false,->16280->16354->16375->22536->14108->21616->29575->15586->23598->5159->5191->26105->26812->25809->6031->22654->6136->17055->9712->11312->13717->22228->13286->6136->17055->9712->11312->13717->281->1550->11120->18604->13669->24724->1550->11120->18604->13669->24724->1550->11120->18604->13669->24724->1550->11120->18604->6251->18396->234->249->18647->27714->16682->20037->1612->21668->5226->17052->12421->25676->28420->30355->30555->14243->14227->28758->17444->8338->11145->2205->3334->8354->1764->19320->26538->3792->18939->27982->12696->19408->19232->12610->16471->12450->14576->20717->13902->11629->997->12459->22063->21576->25642->5995->23802->23810->5382->5375->5377->1227->9471->29441->29324->29335->29356->29360
5733335720525824,309,OBSERVATORIO (METRO),INTERLOMAS OLIVO,OBSERVATORIO (METRO)-INTERLOMAS OLIVO,OBSERVATORIO (METRO)-INTERLOMAS OLIVO,12-02-2016,20:55,49.0,AutobÃºs,10.0,14.3273904455,false,->24128->11937->11935->24777->24916->31048->12806->1761->4600->4952->4915->20273->26397->922->955->11581->1399->30617->25797->22992->20640->16163->10729->13259->23861->29541->22367->23139->23107->2115->2117->2048->19475->4825->21435->21465->21500->27940->23757->21544->23462->23460->26703->26382->26383->26704->4878->14714->5478->22625->22620->17838->4721->9265->5654->17017->16069->16563->16559->16562->16561->16540->16541->11751->10386->23339->7626->13590->18931->3174->29703->29695->11856->11518->17039->1388->1512->16902->1743->1741->22082->4343->385->388->22691->8817->15231->30514->2008->30757->23935->21186->15467->17557->17506->21258->27477->21124->19658->12720->12714->19697->21154->25614->24633->19815->30789->26344->13241->13184->25994->2781->24562->15426->357->26114->19812->19865->10214->30524->30519->7233->7171->23537->23560->26622->24808->24623->22381->14744->25083->9369->12809->12768->12785->12789->12786->12769->12781->730->9251->12843->20819->613
4724111267856384,135,CARACOLES,LA VILLA BASÃLICA (METRO),CARACOLES-LA VILLA BASÃLICA (METRO),CARACOLES-LA VILLA BASÃLICA (METRO),30-01-2016,22:31,21.0,MicrobÃºs,8.5,7.6187000594,false,->24881->24841->24704->24569->24453->403->16678->9941->9871->16578->29169->14493->1957->809->2816->16314->15040->24316->24323->24310->25881->9374->27646->21145->21173->4925->16295->16281->16293->3597->12120->16142->1758->7186->7174->20919->27557->26357->13962->24171->6723->1812->1379->20856->12434->22244->22135->22132->22121->1379->20856->12434->22244->22135->22132->22121->22122->22123->22257->30535->30536->22214->22208->22209->22231->22224->16569->7849->7850->17054->16557->2169->6260->11678->6081->6077->6078->28468->28446->28492->28480->28408->28490->8751->14295->7991->1779->27557->19612->20638->21509->21624->21620->21625->14295->7991->1779->2603->6594->15573->7090->16293->3597->12120->16142->1758->7186->7174->11051->15717->16376->19891->21303->14337->6862
5647986356912128,403,2 DE OCTUBRE,UNIVERSIDAD (METRO),2 DE OCTUBRE-UNIVERSIDAD (METRO),2 DE OCTUBRE-UNIVERSIDAD (METRO),26-02-2016,16:34,63.0,AutobÃºs,6.0,11.4668616549,false,->18180->11814->15948->28111->18404->8915->27130->27119->9204->28294->4024->11469->11468->26618->21797->28144->16073->9000->4073->4080->11346->11573->5697->16852->4492->4495->18032->18027->4528->4523->18034->18024->26103->26072->25758->5166->18963->19016->24398->25270->25225->26474->8449->11330->11065->21562->29667->29699->23703->7404->7419->7423->7421->7435->7326->5237->16593->963->16908->4589->4543->7947->21660->21672->7388->6261->21112->20676->20797->15851->20317->22578->13309->13373->24617->16190->11032->19765->18259->21594->9235->22979->13104->8055->17110->13404->30737->22542->22597->22680->23914->6351->13718->26592->25121->30682->5149->19394->22547->8537->27163->18576->18482->26818->144->22615->29627->22866->18760->8525->2588->4582->14297->17382->28397->21270->24714->10815->17081->21362->21353->17898->14360->17527->17032->3297->9497->15524->27163->18576->18482->26818->144->22615->29627->22866->18760->8525->2588->4582->14297->17382->28397->21270->24714->10815->17081->21362->21353->17898->14360->17527->14446->24863->22615->29627->22866->18760->8525
5822834148376576,416,HUIPULCO,CETRAM UNIVERSIDAD,HUIPULCO-CETRAM UNIVERSIDAD,HUIPULCO-CETRAM UNIVERSIDAD,03-02-2016,12:41,13.0,Vagoneta/Combi,4.5,4.19863502167,false,->26710->26208->26231->26227->14539->27666->323->3370->11766->19425->25323->26750->26779->21835->13096->4513->9338->7275->7279->7031->19279->6956->9151->9154->9150->15781->16469->11721->8189->9168->9174->14452->23742->12828->22344->16762->25244->20247->20331->20389->20408->20280->21058->21172->19227->92->3844->3862->10417->22866->18760
4699549004201984,224,MIXCOAC (METRO),PORTALES (METRO),MIXCOAC (METRO)-PORTALES (METRO),MIXCOAC (METRO)-PORTALES (METRO),04-02-2016,16:30,25.0,MicrobÃºs,4.5,6.54656485031,false,->25988->3320->22626->14941->28132->26540->25700->12750->522->23923->25837->3869->10133->26014->25727->2146->3158->1924->2914->16989->16954->3726->7187->7865->7861->18522->22798->19084->19060->26723->14554->26802->2090->30909->9589->20521->16423->2225->28271->22655->22665->5507->13133->1786->1833->23522->22963->21773->30608->11360->20858->10967->31101->29630->4562->4644->29273->29310->22576->22290->9024->9110->29692->29532->29949->21413->23194->29530->2167->18921->7748->6049->1082->1080->1089->23314->9550->26483->17585->5343->5344->5345->5346->5334->7474
6246327218339840,253,PLAZA CIUDAD JARDÃN,PANTITLÃÂN (METRO),PLAZA CIUDAD JARDÃN-PANTITLÃÂN (METRO),PLAZA CIUDAD JARDÃN-PANTITLÃÂN (METRO),07-02-2016,05:19,23.0,AutobÃºs,6.5,6.55306359386,false,->16473->23111->13478->9706->14629->3571->8563->16476->3866->10762->14526->1568->11780->16345->16341->10716->17604->12593->12572->2406->10265->9826->24138->14177->2208->29611->23992->89->15059->7007->23727->23750->1015->1020->23751->15237->26494->13700->13948->10092->22624->14390->14398->19078->18822->27096->15180
4540028835332096,330,COPILCO (METRO),CERRO DEL JUDÃO,COPILCO (METRO)-CERRO DEL JUDÃO,COPILCO (METRO)-CERRO DEL JUDÃO,30-01-2016,02:44,57.0,AutobÃºs,5.0,8.94423795036,false,->23223->17375->397->554->25385->25678->2812->30307->14982->8481->29444->15158->16041->2180->22865->6505->11641->15201->15202->13635->11266->12061->24484->16227->16251->16405->1287->21442->18638->5282->19162->2892->16481->23649->9361->29879->29940->14426->14152->14283->25826->3381->27726->26900->15797->15894->15098->14992->14838->9641->14416->24839->24702->25165->26773->26771->26489->26488->26291->26282->26493->7022->13150->7026->18662->26475->5713->21250->12736->4449->10280->10277->15291->18038->18017->15494->15492->4937->3781->15058->29984->23811->18118->18133->18138->1870->23726->7898->1591->1592->911->21470->26804->26753->26754
6329796107698176,113,FES ARAGÃN,MARTÃÂN CARRERA (METRO),FES ARAGÃN-MARTÃÂN CARRERA (METRO),FES ARAGÃN-MARTÃÂN CARRERA (METRO),13-02-2016,03:45,62.0,AutobÃºs,5.5,10.9579954671,false,->30365->14496->13262->10969->10970->13340->5950->16871->16522->23626->23538->6616->22880->8737->23370->6288->6293->6591->6638->23580->7703->18295->27529->1670->15486->15488->12358->12361->25511->25517->25523->27024->19933->2730->4281->26930->30126->13420->19883->23014->23012->11258->4755->10901->10858->30148->12222->30081->8115->20515->20513->20657->20653->19619->19592->19598->20503->23993->20720->9212->9142->1863->8755->21704->22117->29260->15874->8998->22058->29402->25009->21708->14468->12376->10737->10754->3427->23476->1739->29336->5649->5692->29204->6270->23558->1806->20089->17564->14834->23510->23584->5625->6763->3428->8325->29535->29556->29503->29494->13549->13515->29492->29502->29514->12611->13424->25978->25398->13449->13437->8700->4744->7869->9717->8794->26684->3987->3951->57->27452->19896->25390->25389->28824->28913->29014->26247->26228->26209->26236->27656->27654->2760->2646->28825->21036->23708->399->23662->23664->23574->23575->23576->23577->23570->18145->11261->11275->24037->16187->2097->6354->27927->16328->3752->459->15177->25792->28370->12047->19806->16002->6009->29352->15610->4539->10470->10536->26780->30538->13757->27062->13897->7708->9671->9668->9666->9664->9659->9655->9686->9680->9674->9714->9718->2697->1212->10954->11509->1121->29991->29990->11335->30393->31015->18698->18706->18714->18785->10076->10979->28635->13125->5987->5989->6000->5998->13648->1595->8492->23871->1465->25081->14535->4764->1644->7365->10464->7328->1584->245->7946->7904->349->1473->405->17910->9486->3910->4407->4405->27759->5765->17965->17960->16050->31->2909->17868->5831->5818->5850->27461->27463->5872->22899->20060->19607->20062->7368->30149->30127->30044->30439->7659->20865->28900->15210->23748->23784->15096->25347->25345->24739->547->13251->16645->16642->16635->15669->15671->15574->24151->30081->16624->16623->16634->2461->25018->26759->10809->3796->19633->19654->19652->20515->20513->20657->20653->19619->19592->19598->20503->23993->20720
6660315290796032,233,PANTITLAN (CETRAM),UAM,PANTITLAN (CETRAM)-UAM,PANTITLAN (CETRAM)-UAM,11-02-2016,23:54,57.0,MicrobÃºs,4.5,9.99070919437,false,->18209->12993->3410->9162->5505->10794->10531->7828->7827->12154->30634->2717->1867->17663->17666->5727->5724->12311->12319->7814->573->2274->2276->3319->12074->10402->10607->14314->3073->3064->3000->2996->3085->3049->11221->18691->10586->21432->21431->21438->21437->21436->21434->21444->21451->21450->28802->11438->16176->31108->8676->9114->21457->21459->21464->21471->21478->21484->21497->21504->21501->21508->21513->21516->26652->20238->5532->6080->4382->25299->18120->18122->5299->24260->15463->18824->26728->17041->696->25368->26680->26688->19382
5992943911436288,443,CERRO DE LA ESTRELLA (METRO),CALLE 11 (METRO),CERRO DE LA ESTRELLA (METRO)-CALLE 11 (METRO),CERRO DE LA ESTRELLA (METRO)-CALLE 11 (METRO),07-02-2016,02:53,21.0,MicrobÃºs,4.5,3.6331791292,false,->18116->18204->18157->13364->13168->12631->26638->8944->6346->6420->6272->9745->9742->9747->9729->9737->21003->13057->13047->20883->30700->7177->24041->6394->15803
4569762759704576,333,AZTECAS (AVENIDA) UNIVERSIDAD LATINA,CERRO DEL JUDÃO,AZTECAS (AVENIDA) UNIVERSIDAD LATINA-CERRO DEL JUDÃO,AZTECAS (AVENIDA) UNIVERSIDAD LATINA-CERRO DEL JUDÃO,29-01-2016,23:13,62.0,AutobÃºs,5.0,10.9147320961,false,->26226->27185->23899->4040->18927->18901->4007->14854->14670->18567->25150->25149->29070->27021->27204->27180->27186->30987->18483->18508->18899->26290->27133->18509->18906->18887->18489->26323->26587->18478->18481->18883->18863->18884->11906->8534->16862->20863->18917->30718->16695->14702->8489->17295->7923->1607->8014->9409->23223->17375->397->554->25385->25678->2812->30307->14982->8481->29444->15158->16041->2180->22865->6505->11641->15201->15202->13635->11266->12061->24484->16227->16251->16405->1287->21442->18638->5282->19162->2892->16481->23649->9361->29879->29940->14426->14152->7570->28133->30701->275->14058->15209->118->16586->9198->9195->9196->9199->3301->8075->171->20469->5054->26634->4299->4356->16814->16689->3710->2410->8864->18662->26475->5713->21250->12736->4449->10280->10277->15291->18038->18017->15494->15492->4937
6687933306241024,235,GUELATAO (METRO),CONSTITUCIÃN DE 1917 (METRO),GUELATAO (METRO)-CONSTITUCIÃN DE 1917 (METRO),GUELATAO (METRO)-CONSTITUCIÃN DE 1917 (METRO),02-02-2016,01:15,37.0,MicrobÃºs,4.5,8.27063970451,false,->22814->12733->10419->15772->20217->16993->24396->2857->14583->14273->8056->25712->2162->6430->6331->15015->4641->20836->23036->20789->19645->19641->19639->19632->19649->19620->20845->23133->20841->20842->20030->20032->14432->14425->14434->14422->14463->14466->14459->14462->27942->8109->10923->4514->12396->4546->4550->14963->2684->14743->11824->26438->16585->8089->2572->24995->30753->23631->3242->1302->2589->2590->8172->8171->15325->15328->2350->2351->15323->8193->8784->8785->15326->15329->8201->29799->29800->5717->11656->5018->29654->9711->28531->2916->18074->11420->11421->5440->895->11785->29313->29261->12039->1246->21537->1423->14380->415->19707->19712->28016->14994->11459->13705->13558->16300->16306->29313->29261->12039->1246->21537->1423->14380->9537->5797->27876->15172->15156->13435->22005->21967->24179->21958->21745->23783->9727->6309
